candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,wasted_votes,winner2,contested,party_id2,state_seat_count
ray-64225,rayt,Troy,False,Ray,Troy Ray,4,independent,2.4,2.4,2,MS,6918,False,6918,0,0,other,4
mcleod-65502,mcleodj,Johnny,False,McLeod,Johnny McLeod,3,reform,1.3,1.3,2,MS,3823,False,3824,0,0,other,4
harper-57825,harperg,Gregg,True,Harper,Gregg Harper,1,republican,66.2,66.2,3,MS,209490,True,104744,1,0,republican,4
quinn-63543,quinnd,Dennis,False,Quinn,Dennis Quinn,2,democrat,30.4,30.4,3,MS,96101,False,96102,0,0,democrat,4
gerrard-64227,gerrardr,Roger,False,Gerrard,Roger Gerrard,3,veterans-party-of-america,2.7,2.7,3,MS,8696,False,8696,0,0,other,4
sheets-65503,sheetsl,Lajena,False,Sheets,Lajena Sheets,4,reform,0.7,0.7,3,MS,2158,False,2158,0,0,other,4
palazzo-60439,palazzos,Steven,True,Palazzo,Steven M. Palazzo,2,republican,65.0,65.0,4,MS,181323,True,90661,1,0,republican,4
gladney-64686,gladneym,Mark,False,Gladney,Mark Gladney,1,democrat,27.8,27.8,4,MS,77505,False,77506,0,0,democrat,4
mccluskey-65504,mccluskeyr,Richard,False,McCluskey,Richard McCluskey,3,libertarian,5.3,5.3,4,MS,14687,False,14688,0,0,other,4
ohara-28217,oharas,Shawn,False,O'Hara,Shawn O'Hara,4,reform,1.9,1.9,4,MS,5264,False,5264,0,0,other,4
zinke-63730,zinker,Ryan,True,Zinke,Ryan Zinke,2,republican,56.2,56.2,1,MT,285358,True,142678,1,0,republican,1
juneau-65129,juneaud,Denise,False,Juneau,Denise Juneau,1,democrat,40.5,40.5,1,MT,205919,False,205920,0,0,democrat,1
breckenridge-65829,breckenridger,Rick,False,Breckenridge,Rick Breckenridge,3,libertarian,3.3,3.3,1,MT,16554,False,16554,0,0,other,1
butterfield-34352,butterfieldg,G.K.,True,Butterfield,G.K. Butterfield,2,democrat,68.6,68.6,1,NC,240661,True,120330,1,0,democrat,13
dew-64971,dewh,H. Powell,False,Dew,H. Powell Dew,1,republican,29.0,29.0,1,NC,101567,False,101568,0,0,republican,13
summerell-65331,summerellj,J.J.,False,Summerell,J.J. Summerell,3,libertarian,2.4,2.4,1,NC,8471,False,8472,0,0,other,13
holding-61779,holdingg,George,True,Holding,George Holding,1,republican,56.7,56.7,2,NC,221485,True,110742,1,0,republican,13
mcneil-64748,mcneilj,John,False,McNeil,John McNeil,2,democrat,43.3,43.3,2,NC,169082,False,169082,0,0,democrat,13
jones-1362,jonesw,Walter,True,Jones,Walter B. Jones,1,republican,67.2,67.2,3,NC,217531,True,108765,1,0,republican,13
reeves-63303,reevese,Ernest,False,Reeves,Ernest Reeves,2,democrat,32.8,32.8,3,NC,106170,False,106170,0,0,democrat,13
price-450,priced,David,True,Price,David E. Price,2,democrat,68.2,68.2,4,NC,279380,True,139689,1,0,democrat,13
googe-64736,googes,Sue,False,Googe,Sue Googe,1,republican,31.8,31.8,4,NC,130161,False,130162,0,0,republican,13
foxx-1877,foxxv,Virginia,True,Foxx,Virginia Foxx,1,republican,58.4,58.4,5,NC,207625,True,103812,1,0,republican,13
brannon-63385,brannonj,Josh,False,Brannon,Josh Brannon,2,democrat,41.6,41.6,5,NC,147887,False,147888,0,0,democrat,13
walker-63389,walkerm,Mark,True,Walker,Mark Walker,1,republican,59.2,59.2,6,NC,207983,True,103991,1,0,republican,13
glidewell-64739,glidewellp,Pete,False,Glidewell,Pete Glidewell,2,democrat,40.8,40.8,6,NC,143167,False,143168,0,0,democrat,13
rouzer-35605,rouzerd,David,True,Rouzer,David Rouzer,1,republican,60.9,60.9,7,NC,211801,True,105900,1,0,republican,13
casteen-63398,casteenj,J. Wesley,False,Casteen,J. Wesley Casteen,2,democrat,39.1,39.1,7,NC,135905,False,135906,0,0,democrat,13
hudson-61758,hudsonr,Richard,True,Hudson,Richard Hudson,1,republican,58.8,58.8,8,NC,189863,True,94931,1,0,republican,13
mills-64741,millst,Thomas,False,Mills,Thomas Mills,2,democrat,41.2,41.2,8,NC,133182,False,133182,0,0,democrat,13
pittenger-56030,pittengerr,Robert,True,Pittenger,Robert Pittenger,1,republican,58.2,58.2,9,NC,193452,True,96725,1,0,republican,13
cano-64742,canoc,Christian,False,Cano,Christian Cano,2,democrat,41.8,41.8,9,NC,139041,False,139042,0,0,democrat,13
mchenry-35265,mchenryp,Patrick,True,McHenry,Patrick T. McHenry,1,republican,63.1,63.1,10,NC,220825,True,110412,1,0,republican,13
millard-64744,millarda,Andy,False,Millard,Andy Millard,2,democrat,36.9,36.9,10,NC,128919,False,128920,0,0,democrat,13
meadows-61773,meadowsm,Mark,True,Meadows,Mark Meadows,1,republican,64.1,64.1,11,NC,230405,True,115202,1,0,republican,13
bryson-64745,brysonr,Rick,False,Bryson,Rick Bryson,2,democrat,35.9,35.9,11,NC,129103,False,129104,0,0,democrat,13
adams-55929,adamsa,Alma,True,Adams,Alma Adams,2,democrat,67.0,67.0,12,NC,234115,True,117057,1,0,democrat,13
threatt-63409,threattl,Leon,False,Threatt,Leon Threatt,1,republican,33.0,33.0,12,NC,115185,False,115186,0,0,republican,13
budd-64970,buddt,Ted,False,Budd,Ted Budd,1,republican,56.1,56.1,13,NC,199443,True,99721,1,0,republican,13
davis-63388,davisb,Bruce,False,Davis,Bruce Davis,2,democrat,43.9,43.9,13,NC,156049,False,156050,0,0,democrat,13
cramer-62068,cramerk,Kevin,True,Cramer,Kevin Cramer,2,republican,69.2,69.2,1,ND,233980,True,116989,1,0,republican,1
iron-eyes-64940,iron_eyesc,Chase,False,Iron Eyes,Chase Iron Eyes,1,democrat,23.8,23.8,1,ND,80377,False,80378,0,0,democrat,1
seaman-63832,seamanj,Jack,False,Seaman,Jack Seaman,3,libertarian,7.0,7.0,1,ND,23528,False,23528,0,0,other,1
fortenberry-49989,fortenberryj,Jeff,True,Fortenberry,Jeff Fortenberry,1,republican,69.5,69.5,1,NE,189771,True,94885,1,0,republican,3
wik-64837,wikd,Daniel,False,Wik,Daniel Wik,2,democrat,30.5,30.5,1,NE,83467,False,83468,0,0,democrat,3
bacon-64838,bacond,Don,False,Bacon,Don Bacon,1,republican,48.9,48.9,2,NE,141066,True,70532,1,0,republican,3
ashford-63450,ashfordb,Brad,True,Ashford,Brad Ashford,2,democrat,47.7,47.7,2,NE,137602,False,137602,0,0,democrat,3
laird-59388,lairds,Steven,False,Laird,Steven Laird,3,libertarian,3.3,3.3,2,NE,9640,False,9640,0,0,other,3
smith-30010,smitha,Adrian,True,Smith,Adrian Smith,1,republican,100.0,0.0,3,NE,280773,True,140386,1,1,republican,3
shea-porter-53539,shea_porterc,Carol,False,Shea-Porter,Carol Shea-Porter,5,democrat,44.3,44.3,1,NH,162080,True,81039,1,0,democrat,2
guinta-61212,guintaf,Frank,True,Guinta,Frank C. Guinta,1,republican,43.0,43.0,1,NH,157176,False,157176,0,0,republican,2
oconnor-65444,oconnors,Shawn,False,O'Connor,Shawn O'Connor,4,independent,9.5,9.5,1,NH,34735,False,34736,0,0,other,2
kelly-62708,kellyb,Brendan,False,Kelly,Brendan Kelly,2,independent,1.7,1.7,1,NH,6074,False,6074,0,0,other,2
lombardo-65447,lombardor,Robert,False,Lombardo,Robert Lombardo,3,libertarian,1.5,1.5,1,NH,5507,False,5508,0,0,other,2
kuster-61213,kustera,Ann,True,Kuster,Ann McLane Kuster,2,democrat,49.8,49.8,2,NH,174371,True,87185,1,0,democrat,2
lawrence-56432,lawrencej,Jim,False,Lawrence,Jim Lawrence,3,republican,45.3,45.3,2,NH,158825,False,158826,0,0,republican,2
babiarz-1072,babiarzj,John,False,Babiarz,John Babiarz,1,independent,4.9,4.9,2,NH,17076,False,17076,0,0,other,2
norcross-63457,norcrossd,Donald,True,Norcross,Donald Norcross,1,democrat,60.0,60.0,1,NJ,183231,True,91615,1,0,democrat,12
patterson-65128,pattersonb,Bob,False,Patterson,Bob Patterson,2,republican,36.8,36.8,1,NJ,112388,False,112388,0,0,republican,12
tomaszewski-63892,tomaszewskis,Scot,False,Tomaszewski,Scot Tomaszewski,4,independent,1.8,1.8,1,NJ,5473,False,5474,0,0,other,12
sihr-65704,sihrw,William,False,Sihr,William Sihr,5,libertarian,0.8,0.8,1,NJ,2410,False,2410,0,0,other,12
berman-63890,bermanm,Mike,False,Berman,Mike Berman,3,independent,0.6,0.6,1,NJ,1971,False,1972,0,0,other,12
lobiondo-371,lobiondof,Frank,True,LoBiondo,Frank A. LoBiondo,2,republican,59.2,59.2,2,NJ,176338,True,88168,1,0,republican,12
cole-63458,coled,David,False,Cole,David Cole,1,democrat,37.2,37.2,2,NJ,110838,False,110838,0,0,democrat,12
ordille-62573,ordillej,John,False,Ordille,John Ordille,7,libertarian,1.3,1.3,2,NJ,3773,False,3774,0,0,other,12
keenan-65355,keenanj,James,False,Keenan,James Keenan,6,independent,0.9,0.9,2,NJ,2653,False,2654,0,0,other,12
fenichel-31103,fenichels,Steven,False,Fenichel,Steven Fenichel,4,independent,0.5,0.5,2,NJ,1574,False,1574,0,0,other,12
beechwood-65356,beechwoode,Eric,False,Beechwood,Eric Beechwood,3,independent,0.5,0.5,2,NJ,1387,False,1388,0,0,other,12
franco-65354,francog,Gabriel,False,Franco,Gabriel Franco,5,independent,0.4,0.4,2,NJ,1232,False,1232,0,0,other,12
macarthur-63460,macarthurt,Tom,True,MacArthur,Tom MacArthur,2,republican,59.3,59.3,3,NJ,194596,True,97297,1,0,republican,12
lavergne-62575,lavergnef,Frederick,False,LaVergne,Frederick LaVergne,1,democrat,38.9,38.9,3,NJ,127526,False,127526,0,0,democrat,12
berlinski-65357,berlinskil,Lawrence,False,Berlinski,Lawrence Berlinski,3,constitution,1.8,1.8,3,NJ,5938,False,5938,0,0,other,12
smith-1352,smithc,Chris,True,Smith,Christopher H. Smith,2,republican,63.7,63.7,4,NJ,211992,True,105995,1,0,republican,12
phillipson-65114,phillipsonl,Lorna,False,Phillipson,Lorna Phillipson,1,democrat,33.5,33.5,4,NJ,111532,False,111532,0,0,democrat,12
schroeder-63128,schroederh,Hank,False,Schroeder,Hank Schroeder,4,independent,1.8,1.8,4,NJ,5840,False,5840,0,0,other,12
marcus-65359,marcusj,Jeremy,False,Marcus,Jeremy Marcus,3,libertarian,1.0,1.0,4,NJ,3320,False,3320,0,0,other,12
gottheimer-65116,gottheimerj,Joshua,False,Gottheimer,Joshua Gottheimer,1,democrat,51.1,51.1,5,NJ,172587,True,86293,1,0,democrat,12
garrett-556,garretts,Scott,True,Garrett,Scott Garrett,2,republican,46.7,46.7,5,NJ,157690,False,157690,0,0,republican,12
belusic-65362,belusicc,Claudio,False,Belusic,Claudio Belusic,3,libertarian,2.2,2.2,5,NJ,7424,False,7424,0,0,other,12
pallone-375,pallonef,Frank,True,Pallone,Frank Pallone Jr.,1,democrat,63.7,63.7,6,NJ,167895,True,83947,1,0,democrat,12
sonnek-schmelz-65126,sonnek_schmelzb,Brent,False,Sonnek-Schmelz,Brent Sonnek-Schmelz,2,republican,34.9,34.9,6,NJ,91908,False,91908,0,0,republican,12
malliah-65363,malliahr,Rajit,False,Malliah,Rajit Malliah,3,green,0.7,0.7,6,NJ,1912,False,1912,0,0,other,12
shamy-65364,shamyj,Judith,False,Shamy,Judith Shamy,4,libertarian,0.7,0.7,6,NJ,1720,False,1720,0,0,other,12
lance-56743,lancel,Leonard,True,Lance,Leonard Lance,2,republican,54.1,54.1,7,NJ,185850,True,92924,1,0,republican,12
jacob-65118,jacobp,Peter,False,Jacob,Peter Jacob,1,democrat,43.1,43.1,7,NJ,148188,False,148188,0,0,democrat,12
oneill-65372,oneilld,Dan,False,O'Neill,Dan O'Neill,4,libertarian,1.6,1.6,7,NJ,5343,False,5344,0,0,other,12
haussmann-65365,haussmanna,Arthur,False,Haussmann,Arthur Haussmann,3,independent,1.2,1.2,7,NJ,4254,False,4254,0,0,other,12
sires-56705,siresa,Albio,True,Sires,Albio Sires,1,democrat,77.0,77.0,8,NJ,134733,True,67366,1,0,democrat,12
khan-65119,khana,Agha,False,Khan,Agha Khan,2,republican,18.5,18.5,8,NJ,32337,False,32338,0,0,republican,12
olivera-62581,oliverap,Pablo,False,Olivera,Pablo Olivera,4,independent,2.5,2.5,8,NJ,4381,False,4382,0,0,other,12
delaney-65366,delaneyd,Dan,False,Delaney,Dan Delaney,3,libertarian,2.0,2.0,8,NJ,3438,False,3438,0,0,other,12
pascrell-378,pascrellb,Bill,True,Pascrell,Bill Pascrell Jr.,1,democrat,69.7,69.7,9,NJ,162642,True,81320,1,0,democrat,12
castillo-51418,castilloh,Hector,False,Castillo,Hector Castillo,2,republican,28.0,28.0,9,NJ,65376,False,65376,0,0,republican,12
rivera-65367,riverad,Diego,False,Rivera,Diego Rivera,4,libertarian,1.4,1.4,9,NJ,3327,False,3328,0,0,other,12
boss-59593,bossj,Jeff,False,Boss,Jeff Boss,3,independent,0.8,0.8,9,NJ,1897,False,1898,0,0,other,12
payne-jr-382,payne_jrd,Donald,True,Payne Jr.,Donald M. Payne Jr.,1,democrat,85.7,85.7,10,NJ,190856,True,95427,1,0,democrat,12
pinckney-65121,pinckneyd,David,False,Pinckney,David Pinckney,2,republican,11.9,11.9,10,NJ,26450,False,26450,0,0,republican,12
miller-60459,millerj,Joanne,False,Miller,Joanne Miller,4,independent,1.7,1.7,10,NJ,3719,False,3720,0,0,other,12
fraser-63470,frasera,Aaron,False,Fraser,Aaron Fraser,3,independent,0.8,0.8,10,NJ,1746,False,1746,0,0,other,12
frelinghuysen-384,frelinghuysenr,Rodney,True,Frelinghuysen,Rodney Frelinghuysen,2,republican,58.0,58.0,11,NJ,194299,True,97149,1,0,republican,12
wenzel-65123,wenzelj,Joseph,False,Wenzel,Joseph Wenzel,1,democrat,38.9,38.9,11,NJ,130162,False,130162,0,0,democrat,12
depasquale-65368,depasqualet,Thomas,False,Depasquale,Thomas Depasquale,3,independent,2.1,2.1,11,NJ,7056,False,7056,0,0,other,12
hetrick-65369,hetrickj,Jeff,False,Hetrick,Jeff Hetrick,4,libertarian,1.0,1.0,11,NJ,3475,False,3476,0,0,other,12
watson-coleman-31050,watson_colemanb,Bonnie,True,Watson Coleman,Bonnie Watson Coleman,1,democrat,62.9,62.9,12,NJ,181430,True,90714,1,0,democrat,12
uccio-65124,uccios,Steven,False,Uccio,Steven Uccio,2,republican,32.0,32.0,12,NJ,92407,False,92408,0,0,republican,12
forchion-51190,forchione,Edward,False,Forchion,Edward Forchion,5,independent,2.1,2.1,12,NJ,6094,False,6094,0,0,other,12
shapiro-62576,shapiror,Robert,False,Shapiro,Robert Shapiro,6,independent,1.0,1.0,12,NJ,2775,False,2776,0,0,other,12
fitzpatrick-65371,fitzpatrickt,Thomas,False,Fitzpatrick,Thomas Fitzpatrick,4,libertarian,0.9,0.9,12,NJ,2482,False,2482,0,0,other,12
welzer-58874,welzers,Steven,False,Welzer,Steven Welzer,7,green,0.7,0.7,12,NJ,2135,False,2136,0,0,other,12
bollentin-65370,bollentinm,Michael,False,Bollentin,Michael Bollentin,3,independent,0.5,0.5,12,NJ,1311,False,1312,0,0,other,12
lujan-grisham-59726,lujan_grishamm,Michelle,True,Lujan Grisham,Michelle Lujan Grisham,2,democrat,65.1,65.1,1,NM,181088,True,90543,1,0,democrat,3
priem-63675,priemr,Richard,False,Priem,Richard Priem,1,republican,34.9,34.9,1,NM,96879,False,96880,0,0,republican,3
pearce-31918,pearces,Steve,True,Pearce,Steve Pearce,1,republican,62.7,62.7,2,NM,143515,True,71757,1,0,republican,3
soules-64932,soulesm,Merrie Lee,False,Soules,Merrie Lee Soules,2,democrat,37.3,37.3,2,NM,85232,False,85232,0,0,democrat,3
lujan-56805,lujanb,Ben Ray,True,Lujan,Ben Ray Luján,2,democrat,62.4,62.4,3,NM,170612,True,85305,1,0,democrat,3
romero-64934,romerom,Michael,False,Romero,Michael Romero,1,republican,37.6,37.6,3,NM,102730,False,102730,0,0,republican,3
titus-30878,titusd,Dina,True,Titus,Dina Titus,4,democrat,61.9,61.9,1,NV,116537,True,58268,1,0,democrat,4
perry-65158,perrym,Mary,False,Perry,Mary Perry,3,republican,28.8,28.8,1,NV,54174,False,54174,0,0,republican,4
dsilva-65517,dsilvar,Reuben,False,D'Silva,Reuben D'Silva,2,no-party-designation,7.4,7.4,1,NV,13897,False,13898,0,0,other,4
bakari-64033,bakarik,Kamau,False,Bakari,Kamau Bakari,1,independent-american,2.0,2.0,1,NV,3744,False,3744,0,0,other,4
amodei-56930,amodeim,Mark,True,Amodei,Mark Amodei,1,republican,58.3,58.3,2,NV,182676,True,91337,1,0,republican,4
evans-65159,evansc,Chip,False,Evans,Chip Evans,2,democrat,36.9,36.9,2,NV,115722,False,115722,0,0,democrat,4
everhart-59547,everhartj,John,False,Everhart,John Everhart,3,independent-american,2.8,2.8,2,NV,8693,False,8694,0,0,other,4
knight-65519,knightd,Drew,False,Knight,Drew Knight,4,no-party-designation,2.0,2.0,2,NV,6245,False,6246,0,0,other,4
rosen-65163,rosenj,Jacky,False,Rosen,Jacky Rosen,3,democrat,47.2,47.2,3,NV,146869,True,73434,1,0,democrat,4
tarkanian-60365,tarkaniand,Danny,False,Tarkanian,Danny Tarkanian,4,republican,46.0,46.0,3,NV,142926,False,142926,0,0,republican,4
markowitz-65516,markowitzw,Warren,False,Markowitz,Warren Markowitz,2,independent-american,3.7,3.7,3,NV,11602,False,11602,0,0,other,4
goossen-64034,goossend,David,False,Goossen,David Goossen,1,no-party-designation,3.1,3.1,3,NV,9566,False,9566,0,0,other,4
kihuen-65173,kihuenr,Ruben,False,Kihuen,Ruben Kihuen,3,democrat,48.5,48.5,4,NV,128985,True,64492,1,0,democrat,4
hardy-63776,hardyc,Cresent,True,Hardy,Cresent Hardy,2,republican,44.5,44.5,4,NV,118328,False,118328,0,0,republican,4
brown-62080,browns,Steve,False,Brown,Steve Brown,1,libertarian,3.8,3.8,4,NV,10206,False,10206,0,0,other,4
little-64369,littlem,Mike,False,Little,Mike Little,4,independent-american,3.1,3.1,4,NV,8327,False,8328,0,0,other,4
zeldin-59740,zeldinl,Lee,True,Zeldin,Lee Zeldin,2,republican,58.2,58.2,1,NY,188499,True,94249,1,0,republican,27
throne-holst-65237,throne_holsta,Anna,False,Throne-Holst,Anna Throne-Holst,1,democrat,41.8,41.8,1,NY,135278,False,135278,0,0,democrat,27
king-1514,kingp,Peter,True,King,Peter T. King,2,republican,62.1,62.1,2,NY,181506,True,90752,1,0,republican,27
gregory-65206,gregoryd,DuWayne,False,Gregory,DuWayne Gregory,1,democrat,37.9,37.9,2,NY,110938,False,110938,0,0,democrat,27
suozzi-33896,suozzit,Thomas,False,Suozzi,Thomas Suozzi,1,democrat,53.0,53.0,3,NY,171775,True,85887,1,0,democrat,27
martins-59802,martinsj,Jack,False,Martins,Jack Martins,2,republican,47.0,47.0,3,NY,152304,False,152304,0,0,republican,27
rice-63736,ricek,Kathleen,True,Rice,Kathleen Rice,1,democrat,59.6,59.6,4,NY,186423,True,93211,1,0,democrat,27
gurfein-65210,gurfeind,David,False,Gurfein,David Gurfein,2,republican,40.4,40.4,4,NY,126438,False,126438,0,0,republican,27
meeks-1521,meeksg,Gregory,True,Meeks,Gregory W. Meeks,1,democrat,85.5,85.5,5,NY,199815,True,99907,1,0,democrat,27
oreilly-65239,oreillym,Michael,False,O'Reilly,Michael O'Reilly,2,republican,13.0,13.0,5,NY,30312,False,30312,0,0,republican,27
francois-65212,francoisf,Frank,False,Francois,Frank Francois,4,green,1.5,1.5,5,NY,3587,False,3588,0,0,other,27
meng-62304,mengg,Grace,True,Meng,Grace Meng,1,democrat,72.1,72.1,6,NY,136506,True,68252,1,0,democrat,27
maio-33246,maiod,Danniel,False,Maio,Danniel Maio,2,republican,26.7,26.7,6,NY,50617,False,50618,0,0,republican,27
bhatti-65830,bhattih,Haris,False,Bhatti,Haris Bhatti,6,other,1.1,1.1,6,NY,2123,False,2124,0,0,other,27
velazquez-1535,velazquezn,Nydia,True,Velazquez,Nydia M. Velázquez,1,democrat,90.8,90.8,7,NY,172146,True,86072,1,0,democrat,27
romaguera-33669,romagueraa,Allan,False,Romaguera,Allan Romaguera,2,republican,9.2,9.2,7,NY,17478,False,17478,0,0,republican,27
jeffries-33006,jeffriesh,Hakeem,True,Jeffries,Hakeem Jeffries,1,democrat,93.3,93.3,8,NY,214595,True,107297,1,0,democrat,27
cavanagh-62310,cavanaghd,Daniel,False,Cavanagh,Daniel Cavanagh,2,conservative,6.7,6.7,8,NY,15401,False,15402,0,0,other,27
clarke-32471,clarkey,Yvette,True,Clarke,Yvette D. Clarke,1,democrat,92.4,92.4,9,NY,214189,True,107094,1,0,democrat,27
bellone-62308,bellonea,Alan,False,Bellone,Alan Bellone,2,conservative,7.6,7.6,9,NY,17576,False,17576,0,0,other,27
nadler-1525,nadlerj,Jerrold,True,Nadler,Jerrold Nadler,1,democrat,78.1,78.1,10,NY,192371,True,96185,1,0,democrat,27
rosenthal-65215,rosenthalp,Philip,False,Rosenthal,Philip Rosenthal,2,republican,21.9,21.9,10,NY,53857,False,53858,0,0,republican,27
donovan-32620,donovand,Dan,True,Donovan,Dan Donovan,2,republican,61.6,61.6,11,NY,142934,True,71466,1,0,republican,27
reichard-65216,reichardr,Richard,False,Reichard,Richard Reichard,1,democrat,36.7,36.7,11,NY,85257,False,85258,0,0,democrat,27
bardel-1539,bardelh,Henry,False,Bardel,Henry Bardel,4,green,1.7,1.7,11,NY,3906,False,3906,0,0,other,27
maloney-1541,maloneyc,Carolyn,True,Maloney,Carolyn B. Maloney,1,democrat,83.2,83.2,12,NY,244358,True,122178,1,0,democrat,27
ardini-65218,ardinir,Robert,False,Ardini,Robert Ardini,2,republican,16.8,16.8,12,NY,49398,False,49398,0,0,republican,27
espaillat-57004,espaillata,Adriano,False,Espaillat,Adriano Espaillat,1,democrat,88.8,88.8,13,NY,207194,True,103596,1,0,democrat,27
evans-65242,evanst,Tony,False,Evans,Tony Evans,2,republican,6.9,6.9,13,NY,16089,False,16090,0,0,republican,27
vila-rivera-63745,vila_riverad,Daniel,False,Vila Rivera,Daniel Vila Rivera,3,green,3.5,3.5,13,NY,8248,False,8248,0,0,other,27
fenstermaker-65822,fenstermakers,Scott,False,Fenstermaker,Scott Fenstermaker,5,other,0.8,0.8,13,NY,1877,False,1878,0,0,other,27
crowley-1523,crowleyj,Joe,True,Crowley,Joseph Crowley,1,democrat,82.9,82.9,14,NY,147587,True,73793,1,0,democrat,27
spotorno-65220,spotornof,Frank,False,Spotorno,Frank Spotorno,2,republican,17.1,17.1,14,NY,30545,False,30546,0,0,republican,27
serrano-1545,serranoj,Jose E.,True,Serrano,José E. Serrano,1,democrat,95.3,95.3,15,NY,165688,True,82843,1,0,democrat,27
vega-65222,vegaa,Alejandro,False,Vega,Alejandro Vega,2,republican,3.5,3.5,15,NY,6129,False,6130,0,0,republican,27
ramirez-63748,ramireze,Eduardo,False,Ramirez,Eduardo Ramirez,3,conservative,1.2,1.2,15,NY,2104,False,2104,0,0,other,27
engel-1547,engele,Eliot,True,Engel,Eliot L. Engel,1,democrat,94.7,94.7,16,NY,209857,True,104928,1,0,democrat,27
lawrence-65674,lawrenced,Derickson,False,Lawrence,Derickson Lawrence,4,other,5.3,5.3,16,NY,11825,False,11826,0,0,other,27
lowey-1551,loweyn,Nita,True,Lowey,Nita M. Lowey,1,democrat,100.0,0.0,17,NY,265176,True,132587,1,1,democrat,27
maloney-62318,maloneys,Sean Patrick,True,Maloney,Sean Patrick Maloney,1,democrat,55.6,55.6,18,NY,162060,True,81029,1,0,democrat,27
oliva-65224,olivap,Phil,False,Oliva,Phil Oliva,2,republican,44.4,44.4,18,NY,129369,False,129370,0,0,republican,27
faso-32696,fasoj,John,False,Faso,John Faso,2,republican,54.1,54.1,19,NY,166171,True,83085,1,0,republican,27
teachout-64351,teachoutz,Zephyr,False,Teachout,Zephyr Teachout,1,democrat,45.9,45.9,19,NY,141224,False,141224,0,0,democrat,27
tonko-57037,tonkop,Paul,True,Tonko,Paul Tonko,1,democrat,67.9,67.9,20,NY,213021,True,106510,1,0,democrat,27
vitollo-65228,vitolloj,Joe,False,Vitollo,Joe Vitollo,2,republican,32.1,32.1,20,NY,100738,False,100738,0,0,republican,27
stefanik-63754,stefanike,Elise,True,Stefanik,Elise Stefanik,2,republican,65.3,65.3,21,NY,177886,True,88942,1,0,republican,27
derrick-65229,derrickm,Mike,False,Derrick,Mike Derrick,1,democrat,30.2,30.2,21,NY,82161,False,82162,0,0,democrat,27
funiciello-63755,funiciellom,Matthew,False,Funiciello,Matthew Funiciello,4,green,4.6,4.6,21,NY,12452,False,12452,0,0,other,27
tenney-63809,tenneyc,Claudia,False,Tenney,Claudia Tenney,2,republican,46.5,46.5,22,NY,129444,True,64721,1,0,republican,27
myers-65230,myersk,Kim,False,Myers,Kim Myers,1,democrat,41.1,41.1,22,NY,114266,False,114266,0,0,democrat,27
babinec-65231,babinecm,Martin,False,Babinec,Martin Babinec,5,reform,12.4,12.4,22,NY,34638,False,34638,0,0,other,27
reed-60935,reedt,Thomas,True,Reed,Thomas Reed,2,republican,57.6,57.6,23,NY,161050,True,80524,1,0,republican,27
plumb-65232,plumbj,John,False,Plumb,John Plumb,1,democrat,42.4,42.4,23,NY,118584,False,118584,0,0,democrat,27
katko-63757,katkoj,John,True,Katko,John Katko,2,republican,60.6,60.6,24,NY,182761,True,91380,1,0,republican,27
deacon-65233,deaconc,Colleen,False,Deacon,Colleen Deacon,1,democrat,39.4,39.4,24,NY,119040,False,119040,0,0,democrat,27
slaughter-1581,slaughterl,Louise,True,Slaughter,Louise M. Slaughter,1,democrat,56.2,56.2,25,NY,182950,True,91474,1,0,democrat,27
assini-1835,assinim,Mark,False,Assini,Mark Assini,2,republican,43.8,43.8,25,NY,142650,False,142650,0,0,republican,27
higgins-32940,higginsb,Brian,True,Higgins,Brian Higgins,1,democrat,74.6,74.6,26,NY,215289,True,107644,1,0,democrat,27
schratz-65235,schratzs,Shelly,False,Schratz,Shelly Schratz,2,republican,25.4,25.4,26,NY,73377,False,73378,0,0,republican,27
collins-62324,collinsc,Chris,True,Collins,Chris Collins,2,republican,67.2,67.2,27,NY,220885,True,110442,1,0,republican,27
kastenbaum-65236,kastenbaumd,Diana,False,Kastenbaum,Diana Kastenbaum,1,democrat,32.8,32.8,27,NY,107832,False,107832,0,0,democrat,27
chabot-391,chabots,Steve,True,Chabot,Steve Chabot,1,republican,59.2,59.2,1,OH,210014,True,105006,1,0,republican,16
young-64689,youngm,Michele,False,Young,Michele Young,2,democrat,40.8,40.8,1,OH,144644,False,144644,0,0,democrat,16
wenstrup-61892,wenstrupb,Brad,True,Wenstrup,Brad Wenstrup,2,republican,66.4,66.4,2,OH,221193,True,110596,1,0,republican,16
smith-36959,smithw,William,False,Smith,William Smith,1,democrat,33.6,33.6,2,OH,111694,False,111694,0,0,democrat,16
beatty-57169,beattyj,Joyce,True,Beatty,Joyce Beatty,2,democrat,68.6,68.6,3,OH,199791,True,99895,1,0,democrat,16
adams-36354,adamsj,John,False,Adams,John Adams,1,republican,31.4,31.4,3,OH,91560,False,91560,0,0,republican,16
jordan-57253,jordanj,Jim,True,Jordan,Jim Jordan,2,republican,68.0,68.0,4,OH,210227,True,105113,1,0,republican,16
garrett-63283,garrettj,Janet,False,Garrett,Janet Garrett,1,democrat,32.0,32.0,4,OH,98981,False,98982,0,0,democrat,16
latta-57148,lattab,Bob,True,Latta,Bob Latta,1,republican,70.9,70.9,5,OH,244599,True,122299,1,0,republican,16
